taxa	GenLength
Allocebus_trichotis	5.626067123287672
Allocricetulus_curtatus	1.6147624632866329
Allocricetulus_eversmanni	2.099245287671233
Alopex_lagopus	5.1265400456356165
Alouatta_arctoidea	10.652989549902165
Alouatta_belzebul	12.0
Alouatta_caraya	10.2756
Alouatta_discolor	11.0
Alouatta_guariba	10.652989549902165
Alouatta_juara	10.652989549902165
Alouatta_macconnelli	10.652989549902165
Alouatta_nigerrima	10.652989549902165
Alouatta_palliata	9.793526849315068
Alouatta_pigra	10.0
Alouatta_puruensis	10.652989549902165
Alouatta_sara	10.652989549902165
Alouatta_seniculus	10.501800000000001
Alouatta_ululata	11.0
Alticola_albicaudus	1.6147624632866329
Alticola_argentatus	1.6147624632866329
Alticola_barakshin	1.6147624632866329
Alticola_lemminus	1.6147624632866329
Alticola_macrotis	1.6147624632866329
Alticola_montosa	1.6147624632866329
Alticola_olchonensis	1.6147624632866329
Alticola_roylei	1.6147624632866329
Alticola_semicanus	1.6147624632866329
Alticola_stoliczkanus	1.6147624632866329
Alticola_strelzowi	1.6147624632866329
Alticola_tuvinicus	1.6147624632866329
Amblysomus_corriae	2.8398837899410956
Amblysomus_hottentotus	2.8398837899410956
Amblysomus_marleyi	2.8398837899410956
Amblysomus_robustus	2.8398837899410956
Amblysomus_septentrionalis	2.8398837899410956
Ametrida_centurio	5.655551643835617
Ammodillus_imbellis	1.7106839476961397
Ammodorcas_clarkei	7.0
Ammospermophilus_harrisii	2.8617842465753425
Ammospermophilus_interpres	2.8617842465753425
Ammospermophilus_leucurus	3.302226849315068
Ammospermophilus_nelsoni	2.4213416438356163
Ammotragus_lervia	5.0
Amorphochilus_schnablii	5.672687747945205
Amphinectomys_savamis	2.099245287671233
Anathana_ellioti	3.994752283131507
Andalgalomys_olrogi	1.6147624632866329
Andalgalomys_pearsoni	1.6147624632866329
Andinomys_edax	1.6147624632866329
Anisomys_imitator	1.7524159775912822
Anomalurus_beecrofti	2.829927599281288
Anomalurus_derbianus	2.829927599281288
Anomalurus_pelii	5.791642964885589
Anomalurus_pusillus	2.829927599281288
Anonymomys_mindorensis	1.7524159775912822
Anotomys_leander	1.6147624632866329
Anoura_caudifer	5.655551643835617
Anoura_cultrata	5.655551643835617
Anoura_fistulata	5.655551643835617
Anoura_geoffroyi	5.655551643835617
Anoura_latidens	5.655551643835617
Anoura_luismanueli	5.655551643835617
Anourosorex_assamensis	1.0391587842465753
Anourosorex_schmidi	1.0391587842465753
Anourosorex_squamipes	1.0391587842465753
Anourosorex_yamashinai	1.1696167656034246
Antechinomys_laniger	1.7941095890410959
Antechinus_adustus	1.715556086105674
Antechinus_agilis	2.1862427397260276
Antechinus_bellus	1.704443287671233
Antechinus_flavipes	1.8174843835616439
Antechinus_godmani	1.715556086105674
Antechinus_leo	1.4614598630136988
Antechinus_minimus	1.3849201369863013
Antechinus_stuartii	1.9626565753424656
Antechinus_subtropicus	1.715556086105674
Antechinus_swainsonii	1.491685616438356
Anthops_ornatus	5.025275616438356
Antidorcas_marsupialis	7.022336118747945
Antilocapra_americana	4.528333333306849
Antilope_cervicapra	7.526987031936986
Antrozous_pallidus	4.1754999999999995
Aonyx_capensis	4.444091826457535
Aonyx_cinerea	10.0
Aonyx_congicus	6.451643835616438
Aotus_azarae	8.35024
Aotus_brumbacki	8.0
Aotus_griseimembra	8.0
Aotus_jorgehernandezi	8.35024
Aotus_lemurinus	8.0
Aotus_miconax	8.0
Aotus_nancymaae	8.35024
Aotus_nigriceps	8.35024
Aotus_trivirgatus	9.7512
Aotus_vociferans	8.35024
Aotus_zonalis	8.35024
Aplodontia_rufa	4.32
Apodemus_agrarius	1.3819382191780822
Apodemus_alpicola	1.5183367465753426
Apodemus_argenteus	1.5686575342465752
Apodemus_chevrieri	1.5183367465753426
Apodemus_draco	1.5183367465753426
Apodemus_epimelas	1.5183367465753426
Apodemus_flavicollis	1.4059087671232877
Apodemus_gurkha	1.5183367465753426
Apodemus_hyrcanicus	1.5183367465753426
Apodemus_latronum	1.5183367465753426
Apodemus_mystacinus	1.5183367465753426
Apodemus_pallipes	1.5183367465753426
Apodemus_peninsulae	1.5183367465753426
Apodemus_ponticus	1.5183367465753426
Apodemus_rusiges	1.5183367465753426
Apodemus_semotus	1.5183367465753426
Apodemus_speciosus	1.5183367465753426
Apodemus_sylvaticus	1.7168424657534247
Apodemus_uralensis	1.5183367465753426
Apodemus_witherbyi	1.5183367465753426
Apomys_abrae	1.7106839476961397
Apomys_camiguinensis	1.7106839476961397
Apomys_datae	1.7106839476961397
Apomys_gracilirostris	1.7106839476961397
Apomys_hylocetes	1.7106839476961397
Apomys_insignis	1.7106839476961397
Apomys_littoralis	1.7106839476961397
Apomys_microdon	1.7106839476961397
Apomys_musculus	1.7106839476961397
Apomys_sacobianus	1.7106839476961397
Aproteles_bulmerae	6.437963672945205
Arabitragus_jayakari	5.856999999999999
Arborimus_albipes	1.6147624632866329
Arborimus_longicaudus	1.6147624632866329
Arborimus_pomo	1.6147624632866329
Archboldomys_kalinga	1.7106839476961397
Archboldomys_luzonensis	1.7106839476961397
Archboldomys_musseri	1.7106839476961397
Arctictis_binturong	10.0
Arctocebus_aureus	4.582940273972603
Arctocebus_calabarensis	4.582940273972603
Arctocephalus_australis	11.69832712328767
Arctocephalus_forsteri	9.0
Arctocephalus_galapagoensis	10.0
Arctocephalus_gazella	9.155
Arctocephalus_philippii	10.0
Arctocephalus_pusillus	9.8295
Arctocephalus_townsendi	10.0
Arctocephalus_tropicalis	10.721007808219177
Arctogalidia_trivirgata	5.0
Arctonyx_collaris	4.927888889189041
Ardops_nichollsi	5.655551643835617
Arielulus_aureocollaris	5.6210033087460545
Arielulus_circumdatus	5.6210033087460545
Arielulus_cuprosus	5.6210033087460545
Arielulus_societatis	5.6210033087460545
Arielulus_torquatus	5.6210033087460545
Ariteus_flavescens	5.655551643835617
Artibeus_amplus	5.261582739726027
Artibeus_anderseni	5.261582739726027
Artibeus_aztecus	5.261582739726027
Artibeus_cinereus	5.261582739726027
Artibeus_concolor	5.261582739726027
Artibeus_fimbriatus	5.261582739726027
Artibeus_fraterculus	5.261582739726027
Artibeus_glaucus	5.261582739726027
Artibeus_gnomus	5.261582739726027
Artibeus_hirsutus	5.261582739726027
Artibeus_incomitatus	5.261582739726027
Artibeus_inopinatus	5.261582739726027
Artibeus_jamaicensis	5.261582739726027
Artibeus_lituratus	5.261582739726027
Artibeus_obscurus	5.261582739726027
Artibeus_phaeotis	5.261582739726027
Artibeus_planirostris	5.261582739726027
Artibeus_rosenbergii	5.261582739726027
Artibeus_toltecus	5.261582739726027
Artibeus_watsoni	5.261582739726027
Arvicanthis_abyssinicus	2.059712328767123
Arvicanthis_ansorgei	2.059712328767123
Arvicanthis_blicki	2.059712328767123
Arvicanthis_nairobae	2.059712328767123
Arvicanthis_neumanni	2.059712328767123
Arvicanthis_niloticus	2.059712328767123
Arvicanthis_rufinus	2.059712328767123
Arvicola_amphibius	1.7974999999999999
Arvicola_sapidus	1.7974999999999999
Arvicola_scherman	1.7974999999999999
Asellia_patrizii	5.025275616438356
Asellia_tridens	5.025275616438356
Aselliscus_stoliczkanus	5.025275616438356
Aselliscus_tricuspidatus	5.025275616438356
Atelerix_albiventris	3.657967260273973
Atelerix_algirus	3.657967260273973
Atelerix_frontalis	3.657967260273973
Atelerix_sclateri	3.657967260273973
Ateles_belzebuth	15.0
Ateles_chamek	15.0
Ateles_fusciceps	15.0
Ateles_geoffroyi	15.0
Ateles_hybridus	15.0
Ateles_marginatus	15.0
Ateles_paniscus	15.0
Atelocynus_microtis	3.987
Atherurus_africanus	7.4336932876712325
Atherurus_macrourus	7.4336932876712325
Atilax_paludinosus	6.105528478230137
Atlantoxerus_getulus	3.7921130479452057
Auliscomys_boliviensis	1.6147624632866329
Auliscomys_pictus	1.6147624632866329
Auliscomys_sublimis	1.6147624632866329
Avahi_betsileo	9.999375
Avahi_cleesei	9.999375
Avahi_laniger	9.999375
Avahi_meridionalis	9.999375
Avahi_occidentalis	9.999375
Avahi_peyrierasi	9.999375
Avahi_ramanantsoavanai	9.999375
Avahi_unicolor	9.999375
Axis_axis	10.0
Axis_calamianensis	6.6240499999999995
Axis_kuhlii	5.439657534246575
Axis_porcinus	7.0
Babyrousa_babyrussa	8.105728310528768
Babyrousa_celebensis	6.0
Babyrousa_togeanensis	5.633472602739727
Baiomys_musculus	1.1097342465753424
Baiomys_taylori	1.1097342465753424
Baiyankamys_habbema	1.7524159775912822
Baiyankamys_shawmayeri	1.7524159775912822
Balaena_mysticetus	52.0
Balaenoptera_acutorostrata	22.0
Balaenoptera_bonaerensis	22.0
Balaenoptera_borealis	23.3
Balaenoptera_edeni	27.51355698630137
Balaenoptera_musculus	31.0
Balaenoptera_omurai	24.70338924657534
Balaenoptera_physalus	26.0
Balantiopteryx_infusca	2.45
Balantiopteryx_io	2.45
Balantiopteryx_plicata	2.45
Balionycteris_maculata	4.256961295143205
Bandicota_bengalensis	1.7524159775912822
Bandicota_indica	1.7524159775912822
Bandicota_savilei	1.7524159775912822
Barbastella_barbastellus	5.0
Barbastella_leucomelas	5.0
Bassaricyon_alleni	8.195013698630136
Bassaricyon_beddardi	5.212986301369863
Bassaricyon_gabbii	8.386245433816438
Bassaricyon_lasius	6.86986301369863
Bassaricyon_pauli	6.687013698630137
Bassariscus_astutus	5.73666666669315
Bassariscus_sumichrasti	8.630371324227397
Bathyergus_janetta	2.6503424657534245
Bathyergus_suillus	2.6503424657534245
Batomys_dentatus	1.7524159775912822
Batomys_granti	1.7524159775912822
Batomys_russatus	1.7524159775912822
Batomys_salomonseni	1.7524159775912822
Bauerus_dubiaquercus	5.6210033087460545
Bdeogale_crassicauda	5.0600000000000005
Bdeogale_jacksoni	5.0
Bdeogale_nigripes	5.298444444117808
Bdeogale_omnivora	5.0
Beamys_hindei	1.6563698630136987
Beatragus_hunteri	6.175272602739725
Belomys_pearsonii	3.7921130479452057
Berardius_arnuxii	27.0
Berardius_bairdii	27.0
Berylmys_berdmorei	1.7524159775912822
Berylmys_bowersi	1.7524159775912822
Berylmys_mackenziei	1.7524159775912822
Berylmys_manipulus	1.7524159775912822
Bettongia_gaimardi	3.951095890410959
Bettongia_lesueur	3.301587671232877
Bettongia_penicillata	4.158067123287672
Bettongia_tropica	2.7635550684931505
Bibimys_chacoensis	1.6147624632866329
Bibimys_labiosus	1.6147624632866329
Bibimys_torresi	1.6147624632866329
Bison_bison	11.748333333068492
Bison_bonasus	9.850218630136986
Biswamoyopterus_biswasi	5.522616717399397
Blanfordimys_afghanus	13.0
Blanfordimys_bucharensis	13.0
Blarina_brevicauda	0.8422431506849315
Blarina_carolinensis	0.9311900684931507
Blarina_hylophaga	1.0201369863013698
Blarinella_griselda	1.1696167656034246
Blarinella_quadraticauda	1.0391587842465753
Blarinella_wardi	1.0391587842465753
Blarinomys_breviceps	1.6147624632866329
Blastocerus_dichotomus	5.0
Bos_gaurus	9.0
Bos_javanicus	9.0
Bos_mutus	10.0
Bos_sauveli	9.0
Boselaphus_tragocamelus	8.068
Brachiones_przewalskii	1.7106839476961397
Brachylagus_idahoensis	2.6571508675799094
Brachyphylla_cavernarum	5.655551643835617
Brachyphylla_nana	5.655551643835617
Brachytarsomys_albicauda	2.915245890410959
Brachytarsomys_villosa	2.915245890410959
Brachyteles_arachnoides	20.0
Brachyteles_hypoxanthus	20.0
Brachyuromys_betsileoensis	1.6563698630136987
Brachyuromys_ramirohitra	1.6563698630136987
Bradypus_pygmaeus	10.611520136986302
Bradypus_torquatus	10.611520136986302
Bradypus_tridactylus	10.611520136986302
Bradypus_variegatus	10.611520136986302
Brucepattersonius_albinasus	1.6147624632866329
Brucepattersonius_griserufescens	1.6147624632866329
Brucepattersonius_guarani	1.6147624632866329
Brucepattersonius_igniventris	1.6147624632866329
Brucepattersonius_iheringi	1.6147624632866329
Brucepattersonius_misionensis	1.6147624632866329
Brucepattersonius_paradisus	1.6147624632866329
Brucepattersonius_soricinus	1.6147624632866329
Bubalus_arnee	9.0
Bubalus_depressicornis	8.0
Bubalus_mindorensis	10.0
Bubalus_quarlesi	8.0
Budorcas_taxicolor	8.0
Bullimus_bagobus	1.7524159775912822
Bullimus_gamay	1.7524159775912822
Bullimus_luzonicus	1.7524159775912822
Bunolagus_monticularis	3.0255339726027395
Bunomys_andrewsi	1.7524159775912822
Bunomys_chrysocomus	1.7524159775912822
Bunomys_coelestis	1.7524159775912822
Bunomys_fratrorum	1.7524159775912822
Bunomys_penitus	1.7524159775912822
Bunomys_prolatus	1.7524159775912822
Burramys_parvus	4.1899999999999995
Cabassous_centralis	5.093478767123288
Cabassous_chacoensis	5.093478767123288
Cabassous_tatouay	5.093478767123288
Cabassous_unicinctus	5.093478767123288
Cacajao_ayresi	10.0
Cacajao_calvus	10.0
Cacajao_hosomi	10.0
Cacajao_melanocephalus	10.0
Caenolestes_caniventer	2.7361001742022326
Caenolestes_condorensis	2.7361001742022326
Caenolestes_convelatus	2.7361001742022326
Caenolestes_fuliginosus	2.7361001742022326
Calcochloris_leucorhinus	2.8398837899410956
Calcochloris_obtusirostris	2.8398837899410956
Calcochloris_tytonis	2.8398837899410956
Callibella_humilis	6.632256386170904
Callicebus_aureipalatii	8.0
Callicebus_baptista	8.0
Callicebus_barbarabrownae	8.0
Callicebus_bernhardi	8.0
Callicebus_brunneus	8.79875
Callicebus_caligatus	8.79875
Callicebus_caquetensis	8.0
Callicebus_cinerascens	8.79875
Callicebus_coimbrai	8.0
Callicebus_cupreus	8.0
Callicebus_discolor	8.0
Callicebus_donacophilus	8.79875
Callicebus_dubius	8.79875
Callicebus_hoffmannsi	8.0
Callicebus_lucifer	8.0
Callicebus_lugens	8.0
Callicebus_medemi	8.0
Callicebus_melanochir	8.0
Callicebus_modestus	8.79875
Callicebus_moloch	9.5975
Callicebus_nigrifrons	8.0
Callicebus_oenanthe	8.0
Callicebus_olallae	8.79875
Callicebus_ornatus	8.0
Callicebus_pallescens	8.0
Callicebus_personatus	8.0
Callicebus_purinus	8.0
Callicebus_regulus	8.0
Callicebus_stephennashi	8.0
Callicebus_torquatus	8.0
Callimico_goeldii	6.0
Callistomys_pictus	2.024683805166211
Callithrix_aurita	5.782433904109588
Callithrix_flaviceps	5.782433904109588
Callithrix_geoffroyi	5.782433904109588
Callithrix_jacchus	5.908283561643835
Callithrix_kuhlii	6.0
Callithrix_penicillata	5.782433904109588
Callorhinus_ursinus	13.0
Callosciurus_adamsi	4.343003835616439
Callosciurus_albescens	4.343003835616439
Callosciurus_baluensis	4.343003835616439
Callosciurus_caniceps	4.343003835616439
Callosciurus_erythraeus	4.343003835616439
Callosciurus_finlaysonii	4.343003835616439
Callosciurus_inornatus	4.343003835616439
Callosciurus_melanogaster	4.343003835616439
Callosciurus_nigrovittatus	4.343003835616439
Callosciurus_notatus	4.343003835616439
Callosciurus_orestes	4.343003835616439
Callosciurus_phayrei	4.343003835616439
Callosciurus_prevostii	4.343003835616439
Callosciurus_pygerythrus	4.343003835616439
Callosciurus_quinquestriatus	4.343003835616439
Calomys_boliviae	1.6147624632866329
Calomys_callidus	1.6147624632866329
Calomys_callosus	1.6147624632866329
Calomys_expulsus	1.6147624632866329
Calomys_fecundus	1.6147624632866329
Calomys_hummelincki	1.6147624632866329
Calomys_laucha	1.6147624632866329
Calomys_lepidus	1.6147624632866329
Calomys_musculinus	1.6147624632866329
Calomys_sorellus	1.6147624632866329
Calomys_tener	1.6147624632866329
Calomys_tocantinsi	1.6147624632866329
Calomys_venustus	1.6147624632866329
Calomyscus_bailwardi	1.9665102564973096
Calomyscus_baluchi	1.9665102564973096
Calomyscus_elburzensis	2.829927599281288
Calomyscus_grandis	2.829927599281288
Calomyscus_hotsoni	1.9665102564973096
Calomyscus_mystax	1.9665102564973096
Calomyscus_tsolovi	2.829927599281288
Calomyscus_urartensis	2.829927599281288
Caluromys_derbianus	2.453349315068493
Caluromys_lanatus	2.656504748845206
Caluromys_philander	2.859660182621918
Caluromysiops_irrupta	2.310612115668493
Calyptophractus_retusus	4.0
Camelus_ferus	16.0
Canis_adustus	4.24558240519726
Canis_aureus	5.852332694090411
Canis_latrans	7.0384444441178085
Canis_lupus	7.899333333306849
Canis_mesomelas	5.007045205479452
Canis_rufus	5.521342465753425
Canis_simensis	4.0
Cannomys_badius	2.829927599281288
Cansumys_canus	1.6147624632866329
Caperea_marginata	28.16031720547945
Capra_aegagrus	5.745219178082192
Capra_caucasica	7.0
Capra_cylindricornis	7.0
Capra_falconeri	7.0
Capra_ibex	8.106666666693151
Capra_nubiana	8.0
Capra_pyrenaica	6.771945205479453
Capra_sibirica	7.877333333306849
Capra_walie	5.359907534246576
Capreolus_capreolus	6.398333333306849
Capreolus_pygargus	8.393980547945207
Capricornis_crispus	8.59077251138904
Capricornis_milneedwardsii	7.0
Capricornis_rubidus	7.0
Capricornis_sumatraensis	7.0
Capricornis_swinhoei	6.635568493150685
Capricornis_thar	7.0
Caprolagus_hispidus	3.0255339726027395
Capromys_pilorides	4.698153607279452
Caracal_aurata	5.0
Caracal_caracal	6.136500000000001
Cardiocranius_paradoxus	1.9926442465753424
Cardioderma_cor	5.440551232876713
Carollia_castanea	5.061740273972603
Carollia_manu	5.061740273972603
Carollia_perspicillata	5.061740273972603
Carollia_sowelli	5.061740273972603
Carollia_subrufa	5.061740273972603
Carpitalpa_arendsi	2.8398837899410956
Carpomys_melanurus	1.7524159775912822
Carpomys_phaeurus	1.7524159775912822
Carterodon_sulcidens	2.024683805166211
Caryomys_eva	1.6147624632866329
Caryomys_inez	1.6147624632866329
Casinycteris_argynnis	4.256961295143205
Castor_canadensis	7.281095205479452
Castor_fiber	9.025
Catagonus_wagneri	4.03
Cavia_aperea	2.0915838356164382
Cavia_fulgida	2.0915838356164382
Cavia_intermedia	2.0915838356164382
Cavia_magna	2.0915838356164382
Cavia_tschudii	2.071113561643836
Cebuella_pygmaea	6.521270136986302
Cebus_albifrons	15.0922
Cebus_apella	15.0
Cebus_capucinus	18.616
Cebus_cay	15.0
Cebus_flavius	15.97282
Cebus_kaapori	16.0
Cebus_libidinosus	15.97282
Cebus_macrocephalus	15.0
Cebus_nigritus	16.0
Cebus_olivaceus	17.02
Cebus_robustus	16.0
Cebus_xanthosternos	16.0
Centronycteris_centralis	2.16
Centronycteris_maximiliani	2.16
Centurio_senex	5.655551643835617
Cephalophus_adersi	1.9262684931506848
Cephalophus_callipygus	5.305277397260274
Cephalophus_dorsalis	6.472953698630136
Cephalophus_harveyi	5.98938904109589
Cephalophus_jentinki	5.0
Cephalophus_leucogaster	2.2926589041095893
Cephalophus_natalensis	5.1804840182383565
Cephalophus_niger	4.30527762559726
Cephalophus_nigrifrons	6.597191780821918
Cephalophus_ogilbyi	5.384849315068493
Cephalophus_rufilatus	4.851718630136987
Cephalophus_silvicultor	6.235466666693151
Cephalophus_spadix	2.637772602739726
Cephalophus_weynsi	5.6606529680630135
Cephalophus_zebra	5.0
Cephalorhynchus_commersonii	9.735287671232877
Cephalorhynchus_eutropia	14.0
Cephalorhynchus_heavisidii	12.245095890410958
Cephalorhynchus_hectori	13.0
Ceratotherium_simum	18.809166666931507
Cercartetus_caudatus	1.8325205479452056
Cercartetus_concinnus	2.3909236986301368
Cercartetus_lepidus	2.3909236986301368
Cercartetus_nanus	2.9493268493150686
Cercocebus_agilis	9.568333333333342
Cercocebus_atys	9.0
Cercocebus_chrysogaster	9.568333333333342
Cercocebus_galeritus	10.705
Cercocebus_sanjei	9.568333333333342
Cercocebus_torquatus	9.0
Cercopithecus_ascanius	12.1775
Cercopithecus_campbelli	11.615915068493152
Cercopithecus_cephus	12.104999999999999
Cercopithecus_diana	9.0
Cercopithecus_dryas	10.616798502935424
Cercopithecus_erythrogaster	9.0
Cercopithecus_erythrotis	9.0
Cercopithecus_hamlyni	10.0
Cercopithecus_lhoesti	10.0
Cercopithecus_mitis	13.4717
Cercopithecus_mona	10.616798502935424
Cercopithecus_neglectus	11.595199999999998
Cercopithecus_nictitans	11.710363972602739
Cercopithecus_petaurista	10.616798502935424
Cercopithecus_pogonias	10.9595
Cercopithecus_preussi	9.0
Cercopithecus_sclateri	9.0
Cercopithecus_solatus	10.616798502935424
Cerdocyon_thous	4.19224
Cerradomys_andersoni	1.6147624632866329
Cerradomys_maracajuensis	1.6147624632866329
Cerradomys_marinhus	1.6147624632866329
Cerradomys_scotti	1.6147624632866329
Cerradomys_subflavus	1.6147624632866329
Cervus_elaphus	14.272470136986302
Cervus_nippon	9.586866666693151
Chacodelphys_formosa	1.7612055479452053
Chaetocauda_sichuanensis	2.408559520547945
Chaetodipus_arenarius	2.7058376712328767
Chaetodipus_artus	2.7058376712328767
Chaetodipus_baileyi	2.7058376712328767
Chaetodipus_californicus	2.7058376712328767
Chaetodipus_dalquesti	2.7058376712328767
Chaetodipus_eremicus	2.7058376712328767
Chaetodipus_fallax	2.823765205479452
Chaetodipus_formosus	2.5879101369863013
Chaetodipus_goldmani	2.7058376712328767
Chaetodipus_hispidus	2.7058376712328767
Chaetodipus_intermedius	2.7058376712328767
Chaetodipus_lineatus	2.7058376712328767
Chaetodipus_nelsoni	2.7058376712328767
Chaetodipus_penicillatus	2.7058376712328767
Chaetodipus_pernix	2.7058376712328767
Chaetodipus_rudinoris	2.7058376712328767
Chaetodipus_spinatus	2.7058376712328767
Chaetomys_subspinosus	8.278260342465753
Chaetophractus_nationi	4.0
Chaetophractus_vellerosus	4.0
Chaetophractus_villosus	4.0
Chalinolobus_dwyeri	5.630794181343781
Chalinolobus_gouldii	5.6210033087460545
Chalinolobus_morio	5.630794181343781
Chalinolobus_neocaledonicus	5.6210033087460545
Chalinolobus_nigrogriseus	5.630794181343781
Chalinolobus_picatus	5.6210033087460545
Chalinolobus_tuberculatus	5.6210033087460545
Cheirogaleus_adipicaudatus	6.128629178082192
Cheirogaleus_crossleyi	6.128629178082192
Cheirogaleus_major	5.17531808219178
Cheirogaleus_medius	7.081940273972602
Cheirogaleus_minusculus	6.128629178082192
Cheirogaleus_ravus	6.128629178082192
Cheirogaleus_sibreei	6.128629178082192
Cheiromeles_parvidens	3.912091278538822
Cheiromeles_torquatus	3.912091278538822
Chelemys_delfini	1.6147624632866329
Chelemys_macronyx	1.6147624632866329
Chelemys_megalonyx	1.6147624632866329
Chibchanomys_orcesi	1.6147624632866329
Chibchanomys_trichotis	1.6147624632866329
Chilomys_instans	1.6147624632866329
Chilonatalus_micropus	5.672687747945205
Chilonatalus_tumidifrons	5.672687747945205
