time_index	left_time_boundary	right_time_boundary	lambda
1	4.340403752308582	0.0	0.5185254967897421
2	4.356636850105277	0.0	0.5185254967897421
3	4.372869947901972	0.0	0.5185254967897421
4	4.389103045698666	0.0	0.5185254967897421
5	4.405336143495361	0.0	0.5185254967897421
6	4.4215692412920555	0.0	0.5185254967897421
7	4.43780233908875	0.0	0.5185254967897421
8	4.454035436885445	0.0	0.5185254967897421
9	4.470268534682139	0.0	0.5185254967897421
10	4.486501632478834	0.0	0.5185254967897421
11	4.502734730275529	0.0	0.5185254967897421
12	4.518967828072224	0.0	0.5185254967897421
13	4.535200925868918	0.0	0.5185254967897421
14	4.551434023665613	0.0	0.5185254967897421
15	4.567667121462308	0.0	0.5185254967897421
16	4.583900219259003	0.0	0.5185254967897421
17	4.600133317055698	0.0	0.5185254967897421
18	4.616366414852392	0.0	0.5185254967897421
19	4.632599512649087	0.0	0.5185254967897421
20	4.6488326104457816	0.0	0.5185254967897421
21	4.6650657082424765	0.0	0.5185254967897421
22	4.681298806039171	0.0	0.5185254967897421
23	4.697531903835865	0.0	0.5185254967897421
24	4.71376500163256	0.0	0.5185254967897421
25	4.729998099429255	0.0	0.5185254967897421
26	4.74623119722595	0.0	0.5185254967897421
27	4.762464295022644	0.0	0.5185254967897421
28	4.778697392819339	0.0	0.5185254967897421
29	4.794930490616034	0.0	0.5185254967897421
30	4.811163588412729	0.0	0.5185254967897421
31	4.827396686209424	0.0	0.5185254967897421
32	4.843629784006119	0.0	0.5185254967897421
33	4.859862881802813	0.0	0.5434932845161972
34	4.876095979599508	0.0	0.5982493362798768
35	4.8923290773962025	0.0	0.6530053880435563
36	4.908562175192897	0.0	0.7077614398072359
37	4.924795272989591	0.0	0.7625174915709125
38	4.941028370786286	0.0	0.8172735433345921
39	4.957261468582981	0.0	0.8720295950982717
40	4.973494566379676	0.0	0.9267856468619513
41	4.989727664176371	0.0	0.9815416986256308
42	5.005960761973065	0.0	1.0
43	5.02219385976976	0.0	1.0
44	5.038426957566455	0.0	1.0
45	5.05466005536315	0.0	1.0
46	5.070893153159844	0.0	1.0
47	5.087126250956539	0.0	1.0
48	5.103359348753234	0.0	1.0
49	5.1195924465499285	0.0	0.9734575208099512
50	5.135825544346623	0.0	0.9279130043125438
51	5.152058642143318	0.0	0.8823684878151363
52	5.168291739940012	0.0	0.8368239713177313
53	5.184524837736707	0.0	0.7912794548203239
54	5.200757935533402	0.0	0.7457349383229164
55	5.216991033330097	0.0	0.7266624528539515
56	5.233224131126791	0.0	0.7266624528539515
57	5.249457228923486	0.0	0.7266624528539515
58	5.265690326720181	0.0	0.7266624528539515
59	5.281923424516876	0.0	0.7266624528539515
60	5.298156522313571	0.0	0.7186865511978203
61	5.314389620110265	0.0	0.6937449004128441
62	5.33062271790696	0.0	0.6688032496278664
63	5.3468558157036545	0.0	0.6438615988428887
64	5.363088913500349	0.0	0.6189199480579111
65	5.3793220112970435	0.0	0.60885463220941
66	5.395555109093738	0.0	0.60885463220941
67	5.411788206890433	0.0	0.60885463220941
68	5.428021304687128	0.0	0.60885463220941
69	5.444254402483823	0.0	0.6013833806423943
70	5.460487500280518	0.0	0.5747986040097512
71	5.476720598077212	0.0	0.5482138273771098
72	5.492953695873907	0.0	0.5216290507444667
73	5.509186793670602	0.0	0.5026121199441673
74	5.525419891467296	0.0	0.5026121199441673
75	5.541652989263991	0.0	0.5026121199441673
76	5.557886087060686	0.0	0.5026121199441673
77	5.574119184857381	0.0	0.48845418736373764
78	5.5903522826540755	0.0	0.4624203604777785
79	5.60658538045077	0.0	0.4363865335918194
