time_index	left_time_boundary	right_time_boundary	lambda
1	4.9952579137923	0.0	0.10749121494854756
2	5.011491006497342	0.0	0.10749121494854756
3	5.027724099202383	0.0	0.10749121494854756
4	5.043957191907426	0.0	0.10749121494854756
5	5.060190284612467	0.0	0.10749121494854756
6	5.076423377317509	0.0	0.10749121494854756
7	5.0926564700225505	0.0	0.10749121494854756
8	5.108889562727592	0.0	0.10749121494854756
9	5.125122655432635	0.0	0.10749121494854756
10	5.141355748137676	0.0	0.10749121494854756
11	5.157588840842718	0.0	0.10749121494854756
12	5.173821933547759	0.0	0.10749121494854756
13	5.190055026252801	0.0	0.10749121494854756
14	5.206288118957843	0.0	0.10749121494854756
15	5.222521211662885	0.0	0.10749121494854756
16	5.2387543043679266	0.0	0.10749121494854756
17	5.254987397072968	0.0	0.10749121494854756
18	5.27122048977801	0.0	0.10749121494854756
19	5.287453582483051	0.0	0.10749121494854756
20	5.303686675188094	0.0	0.10749121494854756
21	5.319919767893135	0.0	0.10749121494854756
22	5.336152860598177	0.0	0.10749121494854756
23	5.3523859533032185	0.0	0.10749121494854756
24	5.368619046008261	0.0	0.10749121494854756
25	5.384852138713303	0.0	0.10749121494854756
26	5.401085231418344	0.0	0.10749121494854756
27	5.417318324123386	0.0	0.10749121494854756
28	5.433551416828427	0.0	0.10749121494854756
29	5.449784509533469	0.0	0.10749121494854756
30	5.466017602238511	0.0	0.10749121494854756
31	5.482250694943553	0.0	0.10749121494854756
32	5.498483787648595	0.0	0.10749121494854756
33	5.514716880353636	0.0	0.10191662036545933
34	5.530949973058679	0.0	0.08969217739928095
35	5.54718306576372	0.0	0.07746773443310324
36	5.563416158468762	0.0	0.06524329146692553
37	5.579649251173803	0.0	0.05301884850074782
38	5.595882343878845	0.0	0.0407944055345701
39	5.612115436583887	0.0	0.028569962568392393
40	5.628348529288929	0.0	0.016345519602214018
41	5.644581621993971	0.0	0.004121076636036308
42	5.660814714699012	0.0	0.0
43	5.677047807404054	0.0	0.0
44	5.693280900109095	0.0	0.0
45	5.709513992814138	0.0	0.0
46	5.725747085519179	0.0	0.0
47	5.741980178224221	0.0	0.0
48	5.758213270929263	0.0	0.0
49	5.774446363634304	0.0	0.0016413128948011386
50	5.790679456339347	0.0	0.004457710177003243
51	5.806912549044388	0.0	0.007274107459205194
52	5.82314564174943	0.0	0.010090504741407144
53	5.839378734454471	0.0	0.012906902023609095
54	5.855611827159513	0.0	0.015723299305811046
55	5.8718449198645555	0.0	0.01690287214784409
56	5.888078012569597	0.0	0.01690287214784409
57	5.904311105274639	0.0	0.01690287214784409
58	5.92054419797968	0.0	0.01690287214784409
59	5.936777290684722	0.0	0.01690287214784409
60	5.953010383389763	0.0	0.016299763906356506
61	5.969243476094806	0.0	0.014413462854195654
62	5.9854765687998475	0.0	0.012527161802034902
63	6.001709661504889	0.0	0.010640860749874153
64	6.017942754209931	0.0	0.008754559697713403
65	6.034175846914973	0.0	0.00799329513946898
66	6.050408939620015	0.0	0.00799329513946898
67	6.066642032325056	0.0	0.00799329513946898
68	6.082875125030098	0.0	0.00799329513946898
69	6.0991082177351394	0.0	0.008650704533985358
70	6.115341310440181	0.0	0.01098919295037022
71	6.1315744031452235	0.0	0.01332768136675521
72	6.147807495850265	0.0	0.015666169783140074
73	6.164040588555307	0.0	0.017339228850691005
74	6.180273681260348	0.0	0.017339228850691005
75	6.196506773965391	0.0	0.017339228850691005
76	6.212739866670432	0.0	0.017339228850691005
77	6.228972959375474	0.0	0.02632841860084461
78	6.2452060520805155	0.0	0.042860909268641875
79	6.261439144785557	0.0	0.059393399936439134
80	6.277672237490599	0.0	0.07573189022249767
81	6.29390533019564	0.0	0.07573189022249767
82	6.310138422900683	0.0	0.07573189022249767
83	6.326371515605724	0.0	0.07573189022249767
84	6.342604608310766	0.0	0.10498229199710486
85	6.358837701015808	0.0	0.14977277104237513
86	6.37507079372085	0.0	0.19456325008764297
87	6.3913038864258915	0.0	0.21964047761116434
88	6.407536979130933	0.0	0.21964047761116434
89	6.423770071835975	0.0	0.21964047761116434
90	6.440003164541016	0.0	0.2430959492928827
91	6.456236257246058	0.0	0.3099118135516937
92	6.4724693499511	0.0	0.3767276778105084
93	6.488702442656142	0.0	0.41892798195820674
94	6.5049355353611835	0.0	0.41892798195820674
95	6.521168628066225	0.0	0.41892798195820674
96	6.537401720771268	0.0	0.4454160002087307
97	6.553634813476309	0.0	0.5008520298153387
98	6.569867906181351	0.0	0.5562880594219467
99	6.586100998886392	0.0	0.5747264098254423
100	6.602334091591434	0.0	0.5747264098254423
101	6.6185671842964755	0.0	0.5747264098254423
102	6.634800277001518	0.0	0.5999085949466495
103	6.65103336970656	0.0	0.6270674318622526
104	6.667266462411601	0.0	0.6474661234460108
105	6.683499555116643	0.0	0.6474661234460108
106	6.699732647821685	0.0	0.6474661234460108
107	6.715965740526727	0.0	0.6572093313344154
108	6.732198833231768	0.0	0.6727876693337693
109	6.74843192593681	0.0	0.6875771276315324
110	6.7646650186418515	0.0	0.6875771276315324
111	6.780898111346893	0.0	0.6875771276315324
112	6.797131204051936	0.0	0.6986108550194015
113	6.813364296756977	0.0	0.719857334033561
114	6.829597389462019	0.0	0.7405316991169758
115	6.84583048216706	0.0	0.7405316991169758
116	6.862063574872103	0.0	0.7405316991169758
117	6.878296667577144	0.0	0.7571170831197144
118	6.894529760282186	0.0	0.7862449965156914
119	6.910762852987228	0.0	0.8111993752500475
120	6.926995945692269	0.0	0.8111993752500475
121	6.943229038397311	0.0	0.8111993752500475
122	6.959462131102353	0.0	0.8315395327026511
123	6.975695223807395	0.0	0.8588231508320713
124	6.991928316512436	0.0	0.8759197583495191
125	7.008161409217478	0.0	0.8759197583495191
126	7.0243945019225205	0.0	0.8764641918643663
127	7.040627594627562	0.0	0.8986437934931251
128	7.056860687332604	0.0	0.9208233951218838
129	7.073093780037645	0.0	0.9275549431529774
130	7.089326872742687	0.0	0.9275549431529774
131	7.105559965447728	0.0	0.9351170677616932
132	7.12179305815277	0.0	0.954620404522014
133	7.1380261508578124	0.0	0.9722411293579859
134	7.154259243562854	0.0	0.9722411293579859
135	7.170492336267896	0.0	0.9722411293579859
136	7.186725428972938	0.0	0.9823206501465777
137	7.20295852167798	0.0	0.994598636735758
138	7.219191614383021	0.0	1.0
139	7.235424707088063	0.0	1.0
140	7.251657799793104	0.0	0.9971726346661614
141	7.267890892498146	0.0	0.9881163368048187
142	7.284123985203188	0.0	0.979753861851746
143	7.300357077908229	0.0	0.979753861851746
144	7.316590170613272	0.0	0.979753861851746
145	7.332823263318313	0.0	0.9435943435526921
146	7.349056356023356	0.0	0.9011554818780941
147	7.365289448728397	0.0	0.8857728844281985
148	7.381522541433439	0.0	0.8857728844281985
149	7.3977556341384805	0.0	0.8541088226965482
150	7.413988726843522	0.0	0.7808741720328667
151	7.430221819548564	0.0	0.724900057284913
152	7.446454912253605	0.0	0.724900057284913
153	7.462688004958647	0.0	0.7209768103151446
154	7.478921097663689	0.0	0.6371268413936415
155	7.495154190368731	0.0	0.553276872472143
156	7.511387283073773	0.0	0.5419667579382286
157	7.527620375778815	0.0	0.5419667579382286
158	7.5438534684838565	0.0	0.49111492888663616
159	7.560086561188898	0.0	0.4174225269870735
160	7.57631965389394	0.0	0.38212139643669524
161	7.592552746598981	0.0	0.38212139643669524
162	7.608785839304023	0.0	0.36318572590522524
163	7.625018932009064	0.0	0.3102258251786034
164	7.641252024714107	0.0	0.26781626771897027
165	7.6574851174191485	0.0	0.26781626771897027
166	7.67371821012419	0.0	0.26632787355837895
167	7.689951302829233	0.0	0.23371156755996
